title,company,location,link,description
"Senior Data Scientist (Analytics), OmniCommerce",Grab,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/senior-data-scientist-analytics-omnicommerce-at-grab-3839937113?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=Qp7g36RZkRlpr3pJH3HjYQ%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card,"Company DescriptionAbout Grab and our workplaceGrab is Southeast Asia’s leading superapp. We are dedicated to improving the lives of millions of users across the region by providing them everyday services such as deliveries, mobility, financial services, enterprise services and others. More than that, we provide the opportunity for them to have a better life. And that aspiration starts inside Grab because we believe in a seamless blend of work and home life, making every aspect of life better for all.Guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles—the 4Hs: Heart, Hunger, Honour and Humility—we work to create economic empowerment for the people of Southeast Asia. With our unwavering commitment to our values, we believe that we're more than a service provider; we're agents of positive change.Job DescriptionGet to know the Team The OmniCommerce team is a close-knitted team with diverse backgrounds, sharing a common purpose - to build the best products to engage our customers online and offline. The team is bonded over the passion for building user-first products, driven by numbers and analytical thinking. The Analytics team’s mission is to use data and experimentation to drive product and business innovation. We focus on providing data-driven insights to deliver an impeccable and seamless experience for our consumers, merchants, and driver-partners.Get to know the role We are looking for a Senior Data Scientist (Analytics) to provide critical insights and drive our OmniCommerce product forward. This requires working closely with various teams within Grab (Product, Engineering, Business, Operations, Marketing and others), pushing boundaries and thinking outside the box to drive break-through improvements. You will be a key part of the OmniCommerce Analytics team and a thought partner to our stakeholders and regional leadership. As we are gearing up for growth, your role will involve working closely with regional and local team members to influence the overall strategic direction of the product.Your role is to guide a data-first approach to product and business thinking, unveil data-driven insights, design controlled experiments and be objective while evaluating results, all of this while working with stakeholders to evaluate new and innovative product and business ideas. You will help developers, designers & product managers across the company with recommendations on how to learn from unexpected results, study underlying causes for them and iterate on the next set of products to build for our users.The Day-to-Day Activities Product Analytics: Partner with the product, design, and engineering team to derive insights, design experiments, and drive key product decisions.Strategic & Business Analytics: Support strategic initiatives with data analytics and insights, including but not limited to deep-dives into customer behavior, product efficacy, and other ad-hoc projects.Your Role Will Be ToCollaborate with stakeholders to identify business requirements and outcomes.Act as the analytics thought partner to the working group, ensuring data-driven decision-making is never compromised.Provide catered analysis for specific products and operations, define critical business metrics and track them rigorously, and provide regular recommendations to achieve continuous improvementsDefine and align with stakeholders on key metrics, design and propose experimentation strategies.Frame business scenarios and propose features that might have great impact on critical business processes and/or decisions.Process and distill stakeholders requirements into concise insights through reports, presentations, and dashboards.Consolidate data from multiple sources to create integrated and scalable views that can be used to drive decision making.Develop data pipelines, customized data science models to solve identified problems.Launch A/B tests, analyze experiment results and provide recommendations.QualificationsThe Must-Haves4+ years experience working in data-related and/or quantitative fields, preferably in B2C business, including but not limited to OmniCommerce, ECommerce, Retail Marketing Analytics, Banking, Loyalty Programs and moreStrong data visualization and storytelling skills. Experienced in creating dashboards using PowerBI or Tableau. Fluent with SQL, Python, R or other scripting/programming languages to problem-solve.Experienced with working with very large datasets and maintaining complex ETL.Strong statistical knowledge with hands-on experience running and analyzing controlled experiments.Keen eye for spotting patterns and trends in data, able to hypothesize problem statements and propose appropriate solutionsStrong work ownership and ability to deliver on tight timelines and move quickly with cross-functional teams to partner or lead decision making while maintaining high attention to detail.Self-starter, principled and driven to do the right thing. Strong communication and cross-functional collaboration experience.The ability and willingness to initiate, lead and drive new agendas, with the ability to roll up your sleeves and address an issue head on.Additional InformationBenefits at Grab: BenefitsWe care deeply about your well-being and are committed to supporting you every step of the way. Here are some of the global benefits we offer:Protect and provide for your loved ones with peace of mind, knowing we have your back with Term Life Insurance and comprehensive Medical Insurance.Craft a benefits package that suits your unique needs and aspirations with GrabFlex, because we believe in empowering you to thrive.Embrace the magic of new life and create lasting memories with your family through Maternity and Paternity Leave.Life can be overwhelming, but you're never alone. Our confidential Grabber Assistance Programme is here to guide and uplift you and your loved ones through life's challenges.Your well-being is our priority. Benefit from our holistic well-being initiatives through Wellbeing@Grab, including health programmes, informative webinars, and vibrant carnivals.Achieve a harmonious work-life balance with our FlexWork arrangements, allowing you to adapt and thrive in your personal and professional life.We’ve got many different benefits hyper localised in each country. Speak to your recruiter during your interview to find out more.What We Stand For At GrabWe are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique. If you require accommodations to fully participate in the recruitment process, you are encouraged to include your request(s) when applying.We deliver the greatest impact and ideas when we bring together diverse perspectives. It is what enables us to spread opportunities to Grabbers and our partners. It’s not a box-ticking exercise; it’s who we are.
        


        
            Show more
          

          



        
            Show less"
Data Scientist (Algo) - Paid Ads,TikTok,Singapore,https://sg.linkedin.com/jobs/view/data-scientist-algo-paid-ads-at-tiktok-3617752147?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=woG5wlWBxVfWMF6AjkGD7g%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsAt TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as TikTok, Lemon8, CapCut, etc. We are building platform foundations, leveraging data and ML models, and providing end-to-end solutions to power global growth of products.You will:- Design and apply machine learning algorithm and product strategies to user growth methods to expand product impact as well as improve users' experiences;- Understand user growth instruments and use data and machine learning algorithms or other strategies to make it thrive;- Responsible for target audience, automated material production, advertising automation optimization and other related algorithm strategies- Conduct offline and online experiments, analyze according data and evaluate to improve algorithms and strategies;- Work with product and DEs, DAs, and other engineers to deliver features to drive the user growth of products. Qualifications 1. Excellent coding skills and solid data structure and algorithm skills, proficient in python / C++ and other development languages;2. Familiar with common Machine Learning tools and Deep learning programming frameworks ( Tensorflow / PyTorch / Scikit-learn / XGBoost , etc.);3. Relevant algorithm experience in search, recommendation, advertising and other related fields, user growth experience is better;4. Excellent analytical and problem-solving skills, with a passion for solving challenging problems.TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
AI Engineer,Braintrust,Singapore,https://sg.linkedin.com/jobs/view/ai-engineer-at-braintrust-3841579233?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=XeVQ7JNFJLC8c58DsavQ9Q%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card,"About UsBraintrust is a user-owned talent network that connects top-tier professionals with the world's leading enterprises. We prioritize transparency, eliminating middlemen and high markups, ensuring job-seekers are matched swiftly to innovative roles while clients benefit from unparalleled efficiency and quality.About The Hiring ProcessThe hiring process for this role involves completing your Braintrust profile, applying directly to the role on Braintrust, and undergoing a one-time screening to ensure you meet our vetted talent specifications. After this, the hiring team will contact you directly if they believe you are a suitable match.Our process isn't for everyone, that's intentional. If you believe that you are a top candidate for this job, please join our network to give yourself the opportunity to work with top companies.JOB TYPE: Direct Hire/ FTE Position (no agencies/C2C - see notes below)LOCATION: Work from anywhere - Anytime | No timezone overlap requiredSALARY RANGE $50,000 – $60,000 /yrESTIMATED DURATION: 40/week - long termEXPERIENCE: 3-4 yearsBRAINTRUST JOB ID: 11734The OpportunityQualificationsBachelor's or Master's degree in Computer Science, Statistics, Mathematics, or related fieldGenerative AI experience. Minimum of 3-5 years of experience in developing and implementing AI/ML algorithmsStrong programming skills in Python and experience with AI/ML frameworks (e.g., TensorFlow, Keras, PyTorch, Diffusers)Experience with data exploration and clustering, regression, decision systems, recommendation systems, forecasting systems, and neural networksExperience with Image & Video processing / synthesis models, Variational Auto-Encoders, General Adversarial Networks, and more recently Diffusion modelsProven experience training models, inferencing, and deploying them in a production environment. Strong understanding of machine learning techniques, including deep learning and neural networksExcellent problem-solving skills and ability to work in a team-oriented, collaborative environmentStrong written and verbal communication skillsIf you're ready to take your career to the next level and work on cutting-edge AI/ML projects that will shape the future, then we want to hear from you! Join our team and contribute to a culture of innovation and excellence.What You'll Be Working OnPackage: Salary + Equity + BenefitsJob SummaryWe are seeking an ambitious and experienced AI/ML Engineer to join our team and help us shape the future of generative AI. The ideal candidate will be a creative problem solver with a passion for cutting-edge technology and a proven track record of delivering complex AI/ML projects. You will work on state-of-the-art diffusion and generative AI models, including training, inferencing, and deploying them on live environments. You will also have the opportunity to work with some of the brightest minds in the industry and contribute to a culture of innovation and excellence.Responsibilities Develop, train, and deploy state-of-the-art diffusion and generative AI models for Forecasting\ Image\ Video\ Data processing and synthesis  Own delivery by designing and developing data models and tech systems (backend\ frontend) to take ideas towards real life success.  Build and deploy scalable AI/ML systems in production environments  Optimize and tune machine learning models for high performance  Collaborate with cross-functional teams to understand business requirements and provide solutions  Research and evaluate new AI/ML techniques and tools  Present findings and recommendations to stakeholders The Company is founded by ex-Facebook and ex-Softbank leaders who have experience building multi-billion dollar businesses & launching products used by billions plus people across the globe. Company’s investors are a list of who's-who in the world of web3, creator economy and leading venture capitalists and entrepreneurs from Silicon Valley.Some questions to gauge if this is for YOU: Are you passionate about realizing the potential of AI & the power of the democratized world? Want to be part of the founding team? Believe deeply in the power of hiring the right people & building the right culture as the path to building high-performance and high-growth business? Have an exceptional track record of leading and nurturing talented engineering teams in fast-growing, massive scale, global companies? Believe your work environment should be fun, collaborative and focused on impact? Take big bold fast decisions? If you answered “yes” to these questions, we’d love to hear from youApply Now!NotesOur employers all have varying legal and geographic requirements for their roles, they trust Braintrust to find them the talent that meet their unique specifications. For that reason, this role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status.
        


        
            Show more
          

          



        
            Show less"
Data Scientist - TikTok Local Services,TikTok,Singapore,https://sg.linkedin.com/jobs/view/data-scientist-tiktok-local-services-at-tiktok-3776593342?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=ex4w%2FIcy8LablD%2FNM2ePdw%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card,
Python Software Engineer,Procter & Gamble,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/python-software-engineer-at-procter-gamble-3797311590?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=iVOj5ijdPUGLfDoroZD6hw%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card,"Job LocationSingaporeJob DescriptionOverview of the jobAre you a Software Engineer with strong Python/PySpark skills, deep understanding of Azure cloud-based AI environments and experience with CI/CD? Procter & Gamble is looking for an AI Engineer to partner closely with our Data Scientists on exciting business use cases in the retail, marketing and supply chain areas. In this role you would be working closely with data scientists to Scale algorithms as well as define platforms, architectures and best practices to enable rapid development and deployment of algorithmic solutions.Your teamThis role will work closely with team of Data Scientists and AI Engineering peers in AMA. Role will also connect with Global AI Engineering/Data Engineering organization to drive best practices to build AI products.Responsibilities Of The RoleAs a Python Software Engineer at P&G, you will:Operationalize AI models as integral element of IT solutions & business processes.Implement best Software Engineering practices to make cloud infrastructure “invisible” for data scientists and developers.Work on advanced analytics use cases together with Data Scientists, Analysts, peer AI Engineers; engages in proof of concepts and experiments together to deliver new analytical algorithms and applicationsPrepare data models and quality checks, optimizes analytical solutions at scaleDesign and develop applications that source data from various systems, programming in Python and SQLSupport solutions in multi-cloud environments and services – in Azure (e.g. Databricks, Azure ML, AKS, ADF).Operate according to DevOps practices, Agile (Jira), uses CI/CD (GitHub Actions), increases reusability of code and design patterns from internal code librariesTroubleshoot infrastructure related issues to enable most critical Artificial Intelligence products at P&GCreate proactive incident detection systems based on multiple data sets, real-time data stream analyses.Craft and develops proof of concept or prototypes for new features or solutions.Suggest and implements architecture improvements.Strengthen DevOps best practices within AI Engineering by coaching/teaching others.Job QualificationsA Bachelors or Master’s degree in Computer Science, Software Engineering or related field2+ years proven cloud & engineering experience in development and deployment of Data and Analytics products.Strong Python programming to write clean, maintainable code for building Data and Analytics products.Practical experience in Test-Driven Development in Python to build strong unit tests in PyTest testing FrameworkExperience in Agile, CI/CD and DEVOPS methodologies – knowledge of using appropriate tools – e.g. Jira, GitHub Actions / Azure Devops / Jenkins, unit testing (e.g. PyTest) & mocking, static code analysis (e.g. Sonarqube), source control management tools (e.g. GitHub)K8 and connected technologies (Helm, Kustomize.io, etc.) knowledgeLogging and monitoring technologies knowledge (depending on the needs, from Logstash to Grafana, Kibana, fluentd)CICD processes knowledge and development using GitHub Actions and GitHubInfrastructure build tools and languages knowledge – Terraform, AnsibleStrong written and verbal communication in EnglishPreferred SkillsExperience with development and deployment of AI products to production.Expert level Python development experience.Experience developing and deploying production software.A history of solving hard problems with creative solutions.Experience with cloud native development on Microsoft Azure, Amazon Web Services.Experience with source control management tools (GitHub)Desire to write testable code, and the test coverage to go along with it.CI/CD tools knowledge and experience, familiar working in a DevOps environment.Strong problem-solving skills paired with experience in programming.Ability to communicate technical concepts to teammates and non-technical colleagues.About UsWe produce globally recognized brands and we grow the best business leaders in the industry. With a portfolio of trusted brands as diverse as ours, it is paramount our leaders are able to lead with courage the vast array of brands, categories and functions. We serve consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always®, Ariel®, Gillette®, Head & Shoulders®, Herbal Essences®, Oral-B®, Pampers®, Pantene®, Tampax® and more. Our community includes operations in approximately 70 countries worldwide.Visit http://www.pg.com to know more.Our consumers are diverse and our talents - internally - mirror this diversity to best serve it. That is why we’re committed to building a winning culture based on Inclusion and our ideal candidate is passionate about the same principle: you will join our daily effort of being “in touch” so we craft brands and products to improve the lives of the world’s consumers now and in the future. We want you to inspire us with your unrivaled ideas.We are committed to providing equal opportunities in employment. We do not discriminate against individuals on the basis of race, color, gender, age, national origin, religion, sexual orientation, gender identity or expression, marital status, citizenship, disability, veteran status, HIV/AIDS status, or any other legally protected factor.Job ScheduleFull timeJob NumberR000096540Job SegmentationExperienced Professionals (Job Segmentation)
        


        
            Show more
          

          



        
            Show less"
Machine Learning Engineer - TikTok E-Commerce,TikTok,Singapore,https://sg.linkedin.com/jobs/view/machine-learning-engineer-tiktok-e-commerce-at-tiktok-3488477340?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=a395JI7RSUhltlgSban2Cw%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.The E-Commerce Risk Control (ECRC) team is missioned: - To protect Tiktok E-Commerce users, including and beyond buyer, seller, creator;- By securing the integrity of our ecommerce ecosystem and providing a safe shopping experience on the platform;- Through building infrastructures, platforms and technologies, as well as collaborating with many cross-functional teams and stakeholders.The ECRC team works to minimize the damage of inauthentic behaviors on Tiktok E-Commerce platforms (e.g. TikTok Shop, Jumanji, Fanno), covering multiple classical and novel community and business risk areas such as account integrity, incentive abuse, malicious activities, brushing, click-farm, information leakage etc.In this team you'll have a unique opportunity to have first-hand exposure to the strategy of the company in key security initiatives, especially in building scalable and robust, intelligent and privacy-safe, secure and product-friendly systems and solutions. Our challenges are not some regular day-to-day technical puzzles -- You'll be part of a team that's developing novel solutions to first-seen challenges of a non-stop evolvement of a phenomenal product eco-system. The work needs to be fast, transferrable, while still down to the ground to making quick and solid differences.Responsibilities- Build rules, algorithms and machine learning models, to respond to and mitigate business risks in Tiktok products/platforms. Such risks include and are not limited to account integrity, scapler,deal-hunter, malicious activities, brushing, click-farm, information leakage etc.- Analyze business and security data, uncover evolving attack motion, identify weaknesses and opportunities in risk defense solutions, explore new space from the discoveries.- Define risk control measurements. Quantify, generalize and monitor risk related business and operational metrics. Align risk teams and their stakeholders on risk control numeric goals, promote impact-oriented, data-driven data science practices for risks.- Support the production of scalable and optimised AI/machine learning (ML) models - Focus on building algorithms for the extraction, transformation and loading of large volumes of realtime, unstructured data to deploy AI/ML solutions from theoretical data science models. - Run experiments to test the performance of deployed models, and identifies and resolves bugs that arise in the process. Qualifications - Bachelor or degrees above in computer science, statistics, math, internet security or other relevant STEM majors (e.g. finance if applying for financial fraud roles).- At least 5 years with solid data science skills. Proficiency in statistical analytical tools, such as SQL, R and Python.- Familiarity with machine learning or social/content online platform analytics. Bonus given to proficiency in modern machine learning applications.- Ability to think critically, objectively, rationally. Reason and communicate in result-oriented, data-driven manner. High autonomy.TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
Data Science Teacher (m/f/x) - Freelance,Toloka,Singapore,https://sg.linkedin.com/jobs/view/data-science-teacher-m-f-x-freelance-at-toloka-3846847478?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=iEAOE3OFNvr3lcmbChE7kg%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card,"We are embarking on a large-scale project with a leading technology company to develop an AI system with a deep understanding of the formal sciences. This part-time, fully remote project offers a unique opportunity to influence the role of AI in mathematics, logic, theoretical computer science, artificial intelligence, statistics, and more.As an AI Tutor — Domain Expert, your work will involve creating and refining AI-generated content to ensure accuracy, relevance, and engagement across a wide array of topics. Your contributions will help shape an AI that educates, inspires curiosity, and promotes a deeper understanding of abstract systems and their applications.Company Intro:Toloka AI is a global tech company that delivers solutions to companies worldwide. We combine humans and technology to power AI with human insight.Our products provide access to human-powered data and are used by leading tech companies including Samsung, AliExpress, Bestplace, Handl, JetBrains, Leroy Merlin, Naver Labs, Replika, Trivago and many more.Responsibilities:Develop and refine content related to the formal sciences, making complex concepts accessible to diverse audiencesCraft and evaluate a variety of domain-specific prompts, questions, and responses for an AI system, catering to scenarios ranging from academic assistance to casual learningEnsure the AI’s responses are accurate, up-to-date, and reflective of the latest scientific research and practicesCollaborate with a dynamic team of experts and contribute to the project’s overarching goal of building AI systems that people can trustRequirements:Advanced studies or degree in medicine or a related field. Providing your diploma is a plusProficiency in English (C1+)A strong passion for writing, editing, and the formal sciencesEagerness to learn new technologies and adapt to evolving project demandsBenefits:Be part of a significant project for a leading technology company, making a substantial impact on the future of AIEnjoy the flexibility of a part-time, remote role that accommodates your scheduleTry your hand at an AI project and enrich your portfolio with new experiences



        
            Show more
          

          



        
            Show less"
AI/ML Solution Architect,NVIDIA,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/ai-ml-solution-architect-at-nvidia-3834917555?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=BKnivt%2BiiH%2BQMGmrfa0wWQ%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card,"Do you want to be part of the most influential Artificial Intelligence (AI) organizations in the world? We are looking for an outstanding Data Scientist to join the NVIDIA Professional Services team. In this role, you will apply your expertise in one or more of these areas: Machine Learning, Natural Language Processing, Automatic Speech Recognition or Synthesis, Data Analytics, Recommenders, and Computer Vision. NVIDIA is the world leader in GPU accelerated computing and our professional services team advises the world's top companies on how to deploy AI at enterprise scale.What You’ll Be DoingA huge part of the day-to-day job is developing end-to-end Machine Learning and Deep Learning solutions for the Enterprise. You will solve customer problems by creating solutions using the newest technology in Data Analytics & Machine Learning, Automatic Speech Recognition, Natural Language Processing, and Recommender systems.Document and teach others what you know and have learned through customers engagements. This can vary from building hands-on training to writing papers, developer blogs, and teaching.As part of a distributed team, you will work closely with other NVIDIA solution architects, engineers, Devtechs, and other experts to help recognizable brands successfully use NVIDIA software and hardware to achieve amazing outcomes.What We Need To SeeStrong foundational expertise, likely from a BS, MS or PhD degree in Engineering, Mathematics, Physics, Computer Science, Data Science, or similar (or equivalent experience).5+ years of experience in Deep Learning and Machine Learning; experience with GPUs as well as expertise in using deep learning frameworks such as TensorFlow or PyTorch.Solid background in state-of-the-art Generative AI, such as Large Language and Multimodal Models for different customer use cases.Strong analytical and problem-solving skills.Strong coding development and debugging skills. Including experience with Python, C/C++, Bash, as well as Cloud services, Spark and Linux.Experience working with DevOps including but not limited to Docker/Containers, Kubernetes, and Data Center deployments.Understanding of dense data center design, including compute, Storage, and networking.Ability to multitask effectively in a dynamic environment.Clear written and oral communications skills with the ability to effectively collaborate with executives and engineering teams.Successful candidates will be able to demonstrate a strong desire to share knowledge with clients, partners, and co-workers.Ways To Stand Out From The CrowdExperience with Training Large Deep Learning Models and Inference Deployment.Show a willingness and ability to dig into unfamiliar territories to tackle complex problems through examples in previous work.NVIDIA is widely considered to be one of the technology world’s most desirable employers! We have some of the most forward-thinking and hardworking people in the world working for us. If you're creative and autonomous, we want to hear from you!



        
            Show more
          

          



        
            Show less"
Data Scientist (Machine Learning) - Trust and Safety,TikTok,Singapore,https://sg.linkedin.com/jobs/view/data-scientist-machine-learning-trust-and-safety-at-tiktok-3841688634?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=yJRVgBTFQdlEEnk4vTHIjg%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.Our engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from the content and behaviors that violate community guidelines and related regulations. With the continuous efforts from our team, TikTok is able to provide the best user experience and bring joy to everyone in the world.Responsibilities1. Design and develop data collection pipelines to gather and preprocess diverse datasets from various sources.2. Design and develop data processing pipelines, including data labeling, data filtering, data cleaning, data visualization, data auditing, etc. 3. Implement machine learning models to improve the quality and diversity of data.4. Develop machine learning models and algorithms to detect the issues of the current moderation system and also the TikTok ecosystem. Qualifications Qualifications:1. Major in computer science, or any other related technical discipline;2. Strong proficiency in building large-scale data processing pipelines, familiar with distributed workload (e.g., multiprocessing).3. Proficiency in at least one programming language commonly used in machine learning, such as Python and ability to write clean, maintainable code.4. Proficiency in at least one deep learning framework, such as PyTorch.5. At least 3 years of experience in at least one of the following areas: machine learning, pattern recognition, NLP, data mining, multimodality, LLM. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
Data Scientist - Applied Research and Technology Consultant,Aicadium,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-scientist-applied-research-and-technology-consultant-at-aicadium-3849313420?refId=mbbgXIePhLwxv73PqmWoAA%3D%3D&trackingId=AuTFEtWfoGG8YVTcJFC1Tw%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card,"Overview: We are seeking a highly skilled and dynamic Data Scientist with a strong background in applied research and a passion for exploring cutting-edge technologies in the field of AI. The ideal candidate will not only possess advanced analytical and technical skills but also excel in consulting and due diligence, playing a crucial role in identifying and integrating innovative AI technologies into our organization. The candidate should have broad knowledge and experience in generative AI in the natural language, image, video, and other application domains. Responsibilities: Applied Research: Conduct in-depth research to identify and understand industry trends, emerging technologies, and best practices in data science and AI. Collaborate with cross-functional teams to design and implement practical data-driven solutions that address real-world challenges and drive business outcomes. Identify, research, and develop new capabilities and functionality into Aicadium products, in the domains of Industrial Computer Vision and Multimodal Foundation models. Consulting: Engage with internal and external stakeholders to understand their business needs and challenges, providing strategic guidance on leveraging data science and AI for optimal outcomes. Act as a consultant, translating complex technical concepts into actionable insights for non-technical audiences. Technology Exploration: Stay abreast of the latest advancements in AI and data science, actively exploring and evaluating new technologies to enhance our organization's capabilities. Collaborate with internal teams to identify areas where innovative technologies can be applied to solve existing problems or create new opportunities. Help drive innovation and new technology adoption within Aicadium. Proof-of-Concept (POC) Development: Rapidly develop POCs utilizing new Generative AI technologies and models.  These POCs will involve use case discovery, implementation, and testing of Generative AI models, frameworks, or platforms to evaluate their feasibility and potential impact. The applied research team will deliver functional prototypes and concise reports summarizing the POC results, including insights on the technology's applicability, limitations, and potential commercial value. Due Diligence: Conduct thorough due diligence on potential AI technologies and solutions, assessing their feasibility, scalability, and alignment with organizational goals. Collaborate with legal and compliance teams to ensure adherence to regulatory requirements and ethical considerations. Collaboration: Work closely with cross-functional teams, including engineers, product managers, and business analysts, to integrate data-driven solutions into existing systems and processes. Foster a collaborative and innovative environment by sharing knowledge, insights, and best practices with team members. Qualifications: Master's or Ph.D. in a quantitative field such as ML, Computer Science, Statistics, Mathematics, Physics, or a related discipline. Proven experience in applied research, focusing on developing and implementing efficient data-driven solutions. Broad knowledge and hands-on experience with generative AI approaches and technologies. Deep technical understanding of generative AI models, frameworks, libraries, and tools; their capabilities and limitations, data requirements, training, management, software infrastructure, scalability, security, and technical viability. Demonstrated ability to communicate complex technical concepts to non-technical stakeholders effectively. Strong analytical and problem-solving skills, keen interest in exploring, testing, and adopting new technologies. Keen interest in the latest developments in AI and ML, and a strong ability to distinguish truth from hype. Strong programming skills in Python and modern ML frameworks.  Strong background in modern and emerging ML methods and architectures. Experience in due diligence and technology assessment in the AI domain is highly desirable. Experience in consulting is highly desirable. Career Paths: Science Track in ML/DS: Progress as a subject matter expert, leading research and development initiatives and contributing to the advancement of the field. Leadership Track in ML/DS: Transition into managerial roles, overseeing teams, setting strategic directions, and driving organizational goals. About Us: Aicadium is a global technology company striving to provide AI solutions across multiple industries, by leveraging a common machine learning platform to deliver AI as a Service. Team: Join a growing team of data scientists, machine learning and software engineers in an agile development environment. Work with some of the best in the field to tackle challenging projects and operationalize the solutions you develop across various industries and use cases. Culture: We work in a casual and collaborative startup environment. Every member of the team plays a key role in shaping the solutions we develop and creating positive business value for the companies we work with.Benefits: Aicadium has a great benefits package to come with your salary. Benefits include PTO, Heath insurance and more! 



        
            Show more
          

          



        
            Show less"
