title,company,location,link,description
Data Analyst – Honkai: Star Rail,HoYoverse,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-%E2%80%93-honkai-star-rail-at-hoyoverse-3693536674?position=57&pageNum=0&refId=9xXBPVdveQn2kp%2FdjOcsKg%3D%3D&trackingId=7VYoy4Vi5%2BNDYKvPMXzYow%3D%3D&trk=public_jobs_jserp-result_search-card,"Who Are We?At HoYoverse, we are committed to creating immersive virtual world experiences for players around the world. In addition to game products such as Genshin Impact, Honkai Impact 3rd, Tears of Themis, and Honkai: Star Rail, HoYoverse also launched the dynamic desktop software N0va Desktop, the community product HoYoLAB, and created a variety of products such as animations, comics, music, novels, and merchandise around our original creative concept.Adhering to our mission of Tech Otakus Save the World, we have always been committed to technology research and development, exploring cutting-edge technologies, and have accumulated leading technical capabilities in cartoon rendering, artificial intelligence, cloud gaming technology, and other fields.HoYoverse is actively engaged in globalization, with offices in Singapore, Montreal, Los Angeles, Tokyo, Seoul, and other areas.When you apply to a position with HoYoverse, we will process your personal data. To learn more about how we process your data, we encourage you to review our comprehensive Global Applicant and Candidate Privacy Policy. This policy provides detailed insights into how your information is collected, used, and protected throughout the application process.What You Will Do:Be responsible for various data work related to game content design and tuning, and monetization, including but not limited to establishing analysis system, monitoring daily data, carrying out case analysis and mathematical modeling.Provide data support for operation strategies with various methods, including but not limited to global data analysis and prediction, player behavior and player persona analysis, and game performance analysis.Take charge of the development global data platform, to achieve industrialization, standardization and compliance of data administration and application.What We Are Looking For:3 years’ of working experience, including at least 2 years of relevant experience, with experience with at least 1 game’s data analysis experience, and the ability to manage data analysis and research projects.Proficiency in SQL and data analysis tools including Excel, SPSS, Python or SAS.Familiar with common data mining model (for example, clustering, regression, decision tree)Sensitive to data, possess a strong learning ability, strong logical and analytical capabilities, and project execution skills, and able to communicate with designers and developers, good communication skills in English and Chinese are preferred.Game lovers who are familiar with anime games are preferred.We are an equal opportunity employer that believes diverse backgrounds are key to bringing our concepts to life. If you're looking to play a key role in creating the best immersive virtual world experience for our users, we invite you to join our team.
        


        
            Show more
          

          



        
            Show less"
Data Analyst - E-commerce User Growth,TikTok,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-e-commerce-user-growth-at-tiktok-3605003219?position=58&pageNum=0&refId=9xXBPVdveQn2kp%2FdjOcsKg%3D%3D&trackingId=P7%2Berz2rzOYA8k4%2BfJA0mQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsAt TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.The international e-commerce data science team aims to maximize the efficiency of e-commerce transactions through quantitative techniques such as mathematical statistics and machine learning. At the same time, we are committed to building a more diverse, inclusive, candid and efficient working atmosphere. We sincerely invite excellent data scientists to join us in building a first-class e-commerce platform.What you will do？1. Work closely with user growth products and operations to translate business needs into data issues to support and guide business development;2. Support AB experiments of user growth strategies and precipitate methodologies;3. Independently complete analysis to provide effective recommendations for strategy iteration. Qualifications 1. Bachelor's degree or above, more than 3 years of data analysis experience, e-commerce experience is preferred, user growth experience is preferred;2. Proficient in Excel, Python, SQL, etc.;3. Good project management ability and strong communication skills.TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
Senior Data Analyst,NetEase Games,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/senior-data-analyst-at-netease-games-3847474981?position=59&pageNum=0&refId=9xXBPVdveQn2kp%2FdjOcsKg%3D%3D&trackingId=1KMT6z9HOP%2FHuwqOeLpRHw%3D%3D&trk=public_jobs_jserp-result_search-card,"NetEase Games, the video games division of NetEase, Inc., is a leading global video game developer and publisher, with operations in nine countries including owning global games studios that operate independently in North America, Europe, and Japan. We have developed and published international titles such as Knives Out, Harry Potter: Magic Awakened, and Naraka: Bladepoint. NetEase Games works with other industry leaders and premium intellectual property holders to co-develop, distribute, and market video games and content to players globally. Since our founding in 2001, we have developed or published hundreds of mobile, console and PC video games. Job description: • Take charge of comprehensive data analysis within and beyond the gaming realm, encompassing user behaviour, user profiling, event version impact, specific strategy effectiveness, and more. • Perform predictive analysis, ongoing monitoring, and post-evaluation of data across all facets of game distribution. Explore latent user needs and market opportunities to furnish data-driven insights for distribution decisions and marketing strategies. • Monitor and analyse data pertinent to product operations. Offer scientific analyses and precise cause assessments for changes and trends in key performance indicators, facilitating informed decisions regarding product operations. • Conduct in-depth analyses of data related to market launches, scrutinizing user value, payback cycles, profit models, etc. Leverage launch return data for accurate insights, providing essential data support to maximize launch efficiency. • Leverage internal and external product, user, and market data to formulate analysis frameworks, algorithm models, prediction tools, or methods. Accumulate project specific experience to refine and establish corresponding analysis systems. • Address relevant overarching and forward-looking data requirements posed by the department and senior company management. Job requirements: • Possess a bachelor’s degree or higher, with a background in computer science, statistics, mathematics, or related fields. Good experience in data analysis is required. • Proficiency in SQL and the ability to utilize Python for data cleaning, analysis, and modelling. • Strong mathematical acumen, heightened data sensitivity, and the capacity to independently analyse and solve problems. • Passion for gaming, familiarity with various games, and a solid understanding of the core data indicators across different game genres.



        
            Show more
          

          



        
            Show less"
Data Intern,Bolloré Logistics,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-intern-at-bollor%C3%A9-logistics-3803110161?position=60&pageNum=0&refId=9xXBPVdveQn2kp%2FdjOcsKg%3D%3D&trackingId=dzMJ26UOG7jTRaJZEpHhsw%3D%3D&trk=public_jobs_jserp-result_search-card,
Data Analyst (Tech MNC/ SQL / Product Analytics / UP5.9K),Adecco,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-tech-mnc-sql-product-analytics-up5-9k-at-adecco-3853423985?position=1&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=UeN0zmx3OLqhyaHzxtyyOg%3D%3D&trk=public_jobs_jserp-result_search-card,"The OpportunityAdecco is partnering our client, a famous Tech MNCWe are looking for a Data AnalystThe role will start out as a contractCandidates who are immediately available/ able to start work within short notice will be preferredThe Talent2+ years of experience working in data-related and/or quantitative fields, including but not limited to Analytics and Applied Data ScienceFluent with SQL, Python, R or other scripting/programming languages to problem-solve.Experienced with working with very large datasetsStrong data visualization and storytelling skills.Experience in creating dashboards using PowerBI, Tableau or other visualisation toolsEffective communication and collaboration skills and the ability to present complex subjects coherently to diverse audiencesJob DescriptionGenerate data-driven hypotheses to solve key Product/Business problemsUse data to identify trends, spot anomalies and deep dive into their root causesPartner closely with the broader product and engineering team to design and analyze experiments that drive key product decisions, deep dive into existing data to recommend new product ideas to solve for the most impactful customer problemsProvide catered analysis for specific products and operations, define critical business metrics and track them rigorously, and provide regular recommendations to achieve continuous improvementsNext StepPrepare your updated resume (please include your current salary package with full breakdown such as base, incentives, annual wage supplement, etc.) and expected packageSend your resume to Xinyang.liu@Adecco.comAll shortlisted candidates will be contactedLiu XinYangEA Licence Number: 91C2918Personnel Registration Number: R1988872



        
            Show more
          

          



        
            Show less"
Data Analyst - Market Insights,HoYoverse,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-market-insights-at-hoyoverse-3832653511?position=2&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=PITieJRZcPLdenXdae6xLQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Who Are We?At HoYoverse, we are committed to creating immersive virtual world experiences for players around the world. In addition to game products such as Genshin Impact, Honkai Impact 3rd, Tears of Themis, and Honkai: Star Rail, HoYoverse also launched the dynamic desktop software N0va Desktop, the community product HoYoLAB, and created a variety of products such as animations, comics, music, novels, and merchandise around our original creative concept.Adhering to our mission of Tech Otakus Save the World, we have always been committed to technology research and development, exploring cutting-edge technologies, and have accumulated leading technical capabilities in cartoon rendering, artificial intelligence, cloud gaming technology, and other fields.HoYoverse is actively engaged in globalization, with offices in Singapore, Montreal, Los Angeles, Tokyo, Seoul, and other areas.When you apply to a position with HoYoverse, we will process your personal data. To learn more about how we process your data, we encourage you to review our comprehensive Global Applicant and Candidate Privacy Policy. This policy provides detailed insights into how your information is collected, used, and protected throughout the application process.What You Will Do:Responsible for analyzing and strategizing the supply and distribution of global brand content for gaming, expanding the international influence of gaming content, and contributing to the Daily Active Users (DAU) and revenue of gaming projects.Evaluate and analyze the effectiveness of gaming-related activities on global content platforms and provide insights and recommendations for improving the effectiveness of various marketing activities.Conduct specialized research based on channels, platforms, Key Opinion Leaders (KOLs), etc., and provide valuable insights to support product design, iteration, and release.Enhance brand content infrastructure, assist in building a data metric system, create regular summaries of daily data monitoring dashboards, and propose solutions and recommendations for anomalies.What We Are Looking For:Passion for gaming with a good understanding of the global gaming market, ability to provide market hypotheses and validate them based on user feedback, and insight into market trends.Highly data-sensitive, with strong logical and structured thinking, self-driven, and excellent communication skills.More than 3 years of relevant work experience in data analysis, proficient in using data analysis and statistical tools such as SQL, Excel, Python, etc.We are an equal opportunity employer that believes diverse backgrounds are key to bringing our concepts to life. If you're looking to play a key role in creating the best immersive virtual world experience for our users, we invite you to join our team.
        


        
            Show more
          

          



        
            Show less"
Data Analyst,PrimeStaff Management Services,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-at-primestaff-management-services-3852789734?position=3&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=WnQS2UkL1lHyBXDo7ZEIWQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Data AnalystResponsibilities:Support data management activities within the Enterprise Data Warehouse, contributing to a major project initiative led by the Data Strategy Group.Collaborate with cross-functional teams to ensure the integrity, accuracy, and efficiency of data processing and analysis within the Enterprise Data Warehouse environment. Requirements:Bachelor's degree in Computer Science or related disciplinesA CAT-1 clearance or eligibility is essential for this position.Proficient in data analysis methodologies, with a demonstrated ability to extract actionable insights from complex datasets.Experienced in overseeing data reconciliation and quality assurance processes, encompassing implementation, continuous monitoring, and effective troubleshooting to uphold data integrity standards.Hands-on expertise with Oracle PL/SQL for proficient data manipulation and management.Demonstrated experience in conducting User Acceptance Testing (UAT) to validate system functionality and ensure alignment with business requirements.Ability to effectively manage Service Level Agreements (SLAs) and promptly address end-user queries to maintain optimal system performance and user satisfaction.Skilled in providing comprehensive documentation support, including technical and functional specifications, to facilitate transparency and clarity in system processes and requirements.Possesses a solid understanding of finance domain principles and practices to effectively align data management activities with organizational objectives and regulatory compliance.Strong problem-solving skills and logical thinking abilities to tackle complex data management challenges effectively.Experience with Snowflake and Denodo platforms is considered advantageous, although not mandatory.



        
            Show more
          

          



        
            Show less"
Senior Data Analyst,Klook,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/senior-data-analyst-at-klook-3830317790?position=4&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=0mZvQB%2FOyaLMpE0eIvoB1w%3D%3D&trk=public_jobs_jserp-result_search-card,"We are Asia’s leading platform for experiences and travel services, and we believe that we can help bring the world closer together through experiences.Founded in 2014 by 3 avid travelers, Ethan Lin, Eric Gnock Fah and Bernie Xiong, Klook inspires and enables more moments of joy for travelers with over half a million curated quality experiences ranging from the biggest attractions to paragliding adventures, iconic museums to rich cultural tours, and other convenient local travel services across 2,300 destinations around the world.Do you share our belief in the wonders of travel? Our international community of over 1,500 employees, based in 20+ locations, certainly do! Global citizens ourselves, Klookers are not only curating memorable experiences for others but also co-creating our world of joy within Klook.We work hard and play hard, upkeeping our high-performing culture as we are guided daily by our core beliefs - Push boundaries, Ask For and Give Feedback, Take Ownership, and Help Each Other.We never settle and together, we believe in achieving greater heights and realizing endless possibilities ahead of us in the dynamic new era of travel. Care to be a part of this revolution?Responsibilities:Analyze business requirements and assess their alignment with the data team's scope of responsibilities.Collaborate with stakeholders to document and scrutinize business processes, create data dictionaries, and generate entity-relationship (ER) diagrams supporting the development of data models.Develop and maintain Data Requirements Documents (DRDs) outlining data model specifications. Oversee data model development progress and facilitate acceptance testing.Create and update user manuals for data models, conduct training sessions to educate users on effective utilization, and provide ongoing support through various communication channels and Q&A sessions.Requirements:Bachelor's degree in a relevant field such as Computer Science, Statistics, or Information Systems. Advanced degrees are a plus.At least 4 years of proven experience in data analysis, data modeling, and understanding intricate business processes.Proficiency in SQL and data querying languages. Familiarity with Python is advantageous.Knowledge of data visualization tools (e.g., Tableau, Power BI) and data modeling tools (e.g., ERwin, Lucidchart).Excellent communication skills, capable of collaborating effectively with cross-functional teams, and translating technical concepts for non-technical stakeholders.Strong attention to detail, problem-solving skills, and the ability to prioritize tasks in a dynamic work environment.Preferred experience in product management or familiarity with product management methodologies.Klook is proud to be an equal opportunity employer. We hire talented and passionate people of all backgrounds. We believe that a joyful workplace is an inclusive workplace, one where employees from all walks of life have an equal opportunity to thrive. We’re dedicated to creating a welcoming and supportive culture where everyone belongs.Klook does not accept unsolicited resumes from any temporary staffing agency, placement service or professional recruiter (“Agency”). Klook will not be responsible for, and will not pay, any fees, commissions or other payments related to such unsolicited resumes.An Agency must obtain advance written approval from Klook’s Talent Acquisition Team to submit resumes, and then only in conjunction with a valid fully-executed agreement for service and in response to a specific job opening for which the Agency has been requested to submit resumes for. Klook will not be responsible for, and will not pay, any fees, commissions or other payments to any Agency that does not have such agreement in place or does not comply with the foregoing.



        
            Show more
          

          



        
            Show less"
Senior Data Analyst,Dyson,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/senior-data-analyst-at-dyson-3841759831?position=5&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=Us4ALVRju3dG9poOqhr20w%3D%3D&trk=public_jobs_jserp-result_search-card,"Part of an energetic and dynamic CITO groupBased in Singapore as part of a global data community, you will work within multi-disciplinary agile squads working alongside some of the best agile leaders, data visualisation specialists, data engineers, data scientists, machine learning engineers, and business specialists. The CITO group is tasked with ensuring engineering excellence as a basic standard for the delivery of Dyson Solutions, Services and Products.Who You AreYou think and dream all things data, enjoy working as part of an energetic and focused team that solves problems that have a direct line of sight to business value. You are consumed with automating anything that does not represent business value. You have a sense of ownership and enjoy hands-on technical work. Your values are important to us in the way you live and work.What You'll DoAs a Data Analyst in Singapore, you will work in multi-disciplinary agile squads delivering data products and services.Have minimally 5 years of relevant experienceDesign and augment data collection techniques, making appropriate for analysis and reducing manual effortAnalyse, model and visualise data from various sources (ie. BigQuery, SQL, Dataverse) for effective data storytellingWriting user stories and acceptance criteria for product deliveryWorking with Data Owners to productionise and enable self-service data products Active participation in ideation and discovery workshops to understand business pain-points, user requirements and business processesActively seek to understand customers’ data landscape, provide insights to complex questions, and assess their appropriate data quality needsIdentify automation opportunity as part of solutioning to simplify and optimize business processes/data flowsChampion process re-engineering and Agile practices across teams as we continuously improve process flowTHE DYSON TECH STACKWe take technology agnostic approach when solving problems for diverse business functions. Some of the common languages include working with Python, R, SQL, DAX and VB using visualisation tools such as Tableau, PowerBI, Looker and Neo4J and on cloud platforms such as AWS, GCP and Azure. You will be expected to stay abreast of industry trends and emerging technologies to keep pace with Dyson’s innovative culture.Our global reputation is priceless, and it always hangs on what we do next. Dyson is a unique technology enterprise. We are authentic, different and pioneering. Our biggest category today didn’t even exist a few years ago. Our next biggest category? That could be where you come in.Dyson is an equal opportunity employer. We know that great minds don’t think alike, and it takes all kinds of minds to make our technology so unique. We welcome applications from all backgrounds and employment decisions are made without regard to race, colour, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other any other dimension of diversity.
        


        
            Show more
          

          



        
            Show less"
"Internship, Data Analytics",Shangri-La Group,Singapore,https://sg.linkedin.com/jobs/view/internship-data-analytics-at-shangri-la-group-3854075412?position=6&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=rI%2FdPIBjAMGaFt%2BIzUNcVA%3D%3D&trk=public_jobs_jserp-result_search-card,"Shangri-La International Hotel Management Pte Ltd.Duties Process and verify the integrity of data used for analysis  Assist in the a ppl ication of data analysis techniques to transform data into actionable insights  Design automated tools and dashboards that are user-friendly  Create effective PowerPoint presentations, analysis and visualizations Requirements Studying for a Degree in one of the following areas: Computer Science, Statistics, Data Analytics, Economics  Proficient in Microsoft Power BI, Tableau, and programming languages (SQL, R, Python etc.)  Strong analytical skills and aptitude for numbers/data



        
            Show more
          

          



        
            Show less"
Data Analyst - Marketplace Product (2024 Fresh Graduates),Shopee,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-marketplace-product-2024-fresh-graduates-at-shopee-3777454584?position=7&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=hwovTA16rQhhTf6dQ0dRuA%3D%3D&trk=public_jobs_jserp-result_search-card,"About The TeamShopee is the leading e-commerce platform in Southeast Asia and Taiwan. Launched in 2015, it is a platform tailored for the region, providing customers with an easy, secure and fast online shopping experience through strong payment and fulfillment support. We believe online shopping should be accessible, easy and enjoyable. This is the vision Shopee aspires to deliver on the platform, every single day.We are excited to welcome talented 2024 fresh graduates to our Product team in Singapore. This role offers an opportunity to shape the future of e-commerce in the region.Job DescriptionCollaborate closely with product managers and internal stakeholders to understand their problems/requirements and deliver actionable insights to shape product strategyWork with large datasets to problem-solve, identify key business issues or opportunities, construct hypothesis, and investigate the “why” behind trends and observationsDrive visibility into product performance by defining and monitoring key business metrics Collaborate with stakeholders to ensure best-practice A/B test experimentation implementation, and analyse results to provide insightsDesign, build and maintain useful dashboards and reports to enable data-self serve for product managersCommunicate and present insights to key stakeholders and senior managementDevelop business domain expertise within MarketplaceRequirementsBachelor's degree or above in Business Analytics, Statistics, Computer Science and Mathematics or a related science/tech field, expected to graduate in 2024Have hands-on experience in analytical tools such as SQL, Excel, Spark, Hadoop, or other big data ecosystemsHighly responsible and independent, with strong sense of ownershipStrong analytical, curious, business-oriented and written/oral communication skillsDemonstrates logical reasoning and good data visualisation and experience using its tools (e.g. Tableau, Data Studio)Keen learner, open to feedback and self-improvementInternship and working knowledge of various aspects of Data Analyst is preferred(Preferred) Programming knowledge such as Python and R(Preferred) Experience with big data ecosystem (Hadoop, Spark, Hive) (Preferred) Knowledge in Data Warehousing, ETL/ ELT processes



        
            Show more
          

          



        
            Show less"
Business Data Analyst,ComfortDelGro Taxi,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/business-data-analyst-at-comfortdelgro-taxi-3853458477?position=8&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=LqBrPRuTSvoV7z1sw%2F2nfQ%3D%3D&trk=public_jobs_jserp-result_search-card,"As the Business Data Analyst at ComfortDelGro's Private Mobility Group, you will be responsible for driving BI & analytics capabilities across multiple Business Units. You will collaborate with various stakeholders to understand business requirements and ensure data analytics solutions align with organizational goals.Job Responsibilities:Design, develop and maintain data marts as per BU requirementsEnsure data quality and integrity by implementing appropriate data governance and data management practices.Collaborate with IT teams & Data Engineers to optimize BI infrastructure, ensuring scalability and performance.Conduct in-depth data analysis using advanced statistical and analytical techniques to derive actionable insights and make data-driven recommendations.Identify trends, patterns, and correlations in data to support business decision-making.Develop and present comprehensive reports and dashboards that provide meaningful insights to stakeholders.Collaborate with cross-functional teams and stakeholders to understand business requirements and translate them into data analytics solutions.Present findings and insights to senior management and key stakeholders, effectively communicating complex information in a clear and concise manner.Requirements:Bachelor's degree in a relevant field such as Computer Science, Data Science, Statistics, or a related discipline. A master's degree is preferred.Minimum 1-3 years of relevant work experience.Expertise in data analytics, business intelligence, and data visualization tools and technologies.Strong knowledge of statistical analysis, data modelling, and data mining techniques.Proficiency in SQL and familiarity with at least one programming languages such as Python or R.Cloud experience, ideally with GCP.Experience in creating Dashboard by using Tableau & Power BI.Excellent analytical, problem-solving, and critical-thinking skills.Excellent communication and presentation skills, with the ability to effectively convey complex information to both technical and non-technical stakeholders.Demonstrated business acumen and ability to understand and align data analytics initiatives with organizational goals.



        
            Show more
          

          



        
            Show less"
Data Analyst,StarHub,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-at-starhub-3856754678?position=9&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=6tXCtHjmYZqKrrgu77fkZA%3D%3D&trk=public_jobs_jserp-result_search-card,"Department PurposeThe Customer Lifecycle Management (CLM) team at Starhub is dedicated to understanding, enhancing, and optimizing the customer journey. From acquisition to retention, the CLM team employs data-driven strategies to provide unparalleled customer experiences. Through a combination of data science, business intelligence, customer insights, NPS, and digital analytics, the CLM team ensures that Starhub's offerings are aligned with customer needs, leading to increased loyalty, satisfaction, and growth.Role PurposeThe Data Analyst is key to supporting data-driven initiatives within the CLM team at Starhub. Specializing in SQL, Tableau, and Python, the Data Analyst turns raw data into meaningful insights, helping both the team and wider organization understand key business metrics and customer trends in specific to SME accounts. By creating focused dashboards and conducting in-depth analyses, the Data Analyst aids in visualizing the narratives behind the data, contributing to more strategic and impactful business decisions. This role goes beyond merely generating reports; it involves dissecting and interpreting data to offer valuable recommendations, thereby playing an essential role in refining customer experiences and supporting Starhub's business objectives.Key Accountabilities Use SQL to collect data from various sources and clean it to ensure accuracy and readiness for analysis. Develop and maintain Tableau dashboards that transform raw data into actionable insights for business stakeholders.Use Python for complex statistical analyses and interpret the results to provide actionable business recommendations. Engage with business units to understand their specific data needs and translate these into analytics projects. Regularly create and present reports that track key business metrics, thereby influencing strategic decisions. Automate recurring reports and analyses using Python scripts, making data retrieval and insight generation more efficient. Collaborate closely with the BI Lead and other data-centric roles to ensure alignment and data integrity across projects Use SQL to collect data from various sources and clean it to ensure accuracy and readiness for analysis.Education LevelBachelor's degree in Computer Science, Information Systems, Business Analytics, or a related field. Master’s degree (preferred) in a related field.Required Experience And KnowledgeMinimum of 2-3 years of experience in a business setting focused on data analysis, insights, and recommendations. Proficiency in SQL, Tableau, and Python.Professional Qualification / Certification RequirementsPreferred certifications include Tableau Desktop Associate or Professional, and Python programming certifications like PCEP or PCAP.Job-Specific Technical SkillsProficiency in SQL for data extraction and manipulation. Expertise in Tableau for data visualization. Ability to use Python for advanced statistical analyses.Behavioural SkillsStrong analytical and critical thinking skills. Excellent communication abilities for presenting complex data. Team player with a proactive attitude. Adaptability to changing business requirements.
        


        
            Show more
          

          



        
            Show less"
Data Analyst,WhiteCoat Global,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-at-whitecoat-global-3761384366?position=10&pageNum=2&refId=Bj%2Bf7au01dsgp12hzKO1lA%3D%3D&trackingId=ASiCjMGcu8xnQ7DHHPzs8g%3D%3D&trk=public_jobs_jserp-result_search-card,"[#wearehiring] [If you are not viewing this at our career site, please go to tinyurl.com/wcgcareers for a better application experience]WhiteCoat (www.whitecoat.com.sg) is a regional digital healthcare provider founded and headquartered in Singapore, offering on-demand telemedicine services and other services through innovation and data-driven technology. WhiteCoat’s core services include primary care teleconsultations, chronic disease management, health screening services and home-based medical services. As a digital healthcare leader, WhiteCoat partners with global insurance giant, AIA, large conglomerates and other government, and financial organisations to spearhead the way for wider access to affordable healthcare across the Southeast Asia region.Who are you?We are looking for a talented and enthusiastic Data Analyst to join our Data Science team. The successful candidate will be responsible for analyzing and interpreting complex data sets, providing actionable insights and recommendations to support business decision-making. This role will report to Jessica Koh, our Chief Data & Product Officer.Skills / Experience required:1-3 years of relevant work experience in Analytics or Data Science domainStrong skills in Python and SQLExperience with at least one data visualisation tool (Tableau, Google Data Studio, Qlik, PowerBI etc.)Undergraduate degree in a quantitative discipline (Data Science / Analytics, Statistics, Mathematics, Actuarial Sciences, Computer Science, Engineering, Life Sciences etc.)Good to have: Experience with cloud platforms (e.g. Amazon Web Services, Google Cloud Platform)What awaits you?Not just a front-row seat, but you will be on stage and be part of the action as we revolutionise healthcare. You will get to:analyse transactional, operational and customer data and provide relevant insights for operational decision-makingwork with cross-functional stakeholders to gather requirements, understand business needs and pain pointstranslate complex findings into simple visualisation and recommendations for business teamscreate and maintain automated report processes to promote self-service data culture within the companyprovide data expertise to support new product developments and featuresassist in building data products and driving innovation within the companyYou will also get to enjoy the following:healthcare and insurance benefits incentives for good individual and team performancesflexible work arrangements where possibleWhy Join Us?Great & Best Place To Work!We are A GREAT & BEST PLACE TO WORK! 92% of our employees say we are a great place to work compared to 53% of employees at a typical Global company. While people are at the centre of what we do as an organisation, we can only do so if we do right by our people. And we know we can only get better by bringing in talents like you to grow together as we strive to become the healthcare provider and the employer of choice.If you join us, you will become part of a diverse and inclusive team of passionate healthcare and technology professionals, a number that has been growing since we started in 2017. As we embark on our growth plan in the region, we will more than double our team as we move into 2023. Our team is led by some of the most experienced individuals in their respective fields.What should you do next?Go to our career page at tinyurl.com/wcgcareers, hit the apply button and we will be in touch!
        


        
            Show more
          

          



        
            Show less"
Procurement data analyst,MODEC Offshore Production Systems (Singapore) / Offshore Frontier Solutions,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/procurement-data-analyst-at-modec-offshore-production-systems-singapore-offshore-frontier-solutions-3849359612?position=1&pageNum=5&refId=X5H2XkSok6ONYHjX0mP01w%3D%3D&trackingId=D3fKa7txtuppfsSKNX96Hg%3D%3D&trk=public_jobs_jserp-result_search-card,"Responsible in turning raw data into meaningful insights to identify opportunities, mitigate risks and enhance overall performance of procurement.Collect, clean and maintain large sets of data from various sources such as databases, spreadsheets and software applicationsMaintain a database of Strategic Sourcing critical information (e.g. Supplier performance on document submission) Identify trends and insights from data, develop and maintain KPIs and other metrics, create forecasts and/or predictive modelsRepresent data visually to effectively communicate data insights Presentations required by the Strategic Sourcing team Improve productivity, data quality, and enhance reporting capabilitiesQualificationBachelors degree 1 to 3 years of experience is good to haveDomain Knowledge in Procurement or Supply Chain is good to haveAnalytical skills



        
            Show more
          

          



        
            Show less"
