,url,Job_txt,company,job-title,level,location
425,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3882805240," Our vision is to transform how the world uses information to enrich life for all. Join an inclusive team passionate about one thing: using their expertise in the relentless pursuit of innovation for customers and partners. The solutions we build help make everything from virtual reality experiences to breakthroughs in neural networks possible. We do it all while committing to integrity, sustainability, and giving back to our communities. Because doing so can fuel the very innovation we are pursuing. JR51535 Test Solutions Engineer, Intern As a Test Solutions Engineering Intern, you will have the opportunity to learn and contribute to the development and optimization of memory testing processes. You’ll work on projects that drive innovative solutions including the use of generative AI to enhance quality and efficiency. Key Responsibilities Gain in-depth knowledge of Micron’s cutting-edge testing methodology and processes. Gain hands-on experience with advanced testing techniques specific to memory devices and collaborate with experienced engineers to execute test plans and analyze results. Participate in projects aimed at improving work efficiency through innovative solutions. Opportunity to develop skills in scripting, web application development and learn to extract and analyze data from various databases using SQL and Tableau. Explore machine learning techniques and their applications in semiconductor testing. About Micron Technology, Inc. We are an industry leader in innovative memory and storage solutions transforming how the world uses information to enrich life for all . With a relentless focus on our customers, technology leadership, and manufacturing and operational excellence, Micron delivers a rich portfolio of high-performance DRAM, NAND, and NOR memory and storage products through our Micron® and Crucial® brands. Every day, the innovations that our people create fuel the data economy, enabling advances in artificial intelligence and 5G applications that unleash opportunities — from the data center to the intelligent edge and across the client and mobile user experience. To learn more, please visit micron.com/careers All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status. To request assistance with the application process and/or for reasonable accommodations, please contact hrsupport_sg@micron.com Micron Prohibits the use of child labor and complies with all applicable laws, rules, regulations, and other international and industry labor standards. Micron does not charge candidates any recruitment fees or unlawfully collect any other payment from candidates as consideration for their employment with Micron. ",Micron Technology,"Test Solutions Engineer, Intern",Internship,"Singapore, Singapore"
426,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3906302889," Job description: About the role This position will be responsible for working with large and disparate data sets, internal and external, quantitative, and qualitative, structured and unstructured to support the management of data across the entire data lifecycle. This role requires a combination of technical expertise, leadership skills and strong focus on data governance practices to ensure the successful delivery of the Data Product Roadmap. The data engineer brings expert understanding of data and modern data processing technologies to prepare and deliver data assets which support high priority projects. This position is a part of the Data Product Team, which is responsible to delivering on the prioritised T&S Data roadmap to meet strategic objectives. aligned to the Trading & Shipping organisation. Key responsibilities Accountabilities Working with the key stakeholders to define data requirements for projects Perform data acquisition/ingestion from internal and external sources, including both structured and unstructured data sources (incl. multi-dimension data, text/documents, geospatial data and graph) Performing descriptive analytics and data visualisation to share data insights or validate data with stakeholders. Prepare data quality reports Develop data transformations and modelling to prepare data sets for consumption for various end uses including reporting or advanced analytics. Develop and maintain productionised data outputs/products to support ongoing uses Working in a highly agile and flexible environment to deliver outputs in short time frames Document technical specifications of data pipelines and technical products delivered Develop working understanding of Ampol systems, data, and uses, as a data SME Data Strategy and Planning- Continuously develop and enhance Ampol data strategy and architecture and roadmap to ensure alignment to business requirements and overall company vision. Data Exploration and Analysis- Explore data to identify patterns, trends and insights. Perform quantitative and qualitative analysis to answer specific business questions and to gain a deeper understanding of data. Data Pipeline Development- Build and maintain data pipelines to move and transform data from various sources into Snowflake with assurance that data ingestion is reliable, scalable and optimized for performance. Data Modelling and Design- With requirements from business, design and implement data models within Snowflake, including schema design, table structures and data partitioning to support high performance, low latency querying and analytics. Data Quality and Integrity- Enforce data quality checks and validation during data ingestion process to ensure accuracy and integrity of data in Snowflake. Support Continuous Improvement in Data Product- Support the Commercial Analytics in advancing continuous improvement in the data space, including team engagement to generate awareness of initiatives and track progress. Monitoring and Maintenance- Proactively monitor data pipelines and the overall health of Snowflake data infrastructure to identify and resolve issues. Automation and Orchestration- Automate data workflows and orchestrate data processes to minimize manual intervention and improve operational efficiency. Collaboration with Data Users- Work closely with data analysts, data engineers, and business users to understand their data requirements and provide necessary data support. Capabilities Big Data Engineering – familiarity in designing and developing data processes on cloud based big data platforms Data Quality – experience in managing data quality controls to support the completeness and accuracy of data Strong understanding of data structures and designing conceptual, logical and physical data models Understanding of Information Management, Data Governance, Data Security and Privacy concepts (covered by respective Ampol policies) Qualifications & experience Tertiary qualification in Business, IT, Engineering, Finance or or related discipline or relevant operational experience. Project 10+ years of technology and commercial delivery experience with 3 years in a leadership role Proficient in digital delivery, technologies and tools 3 to 7 year’s downstream oil industry and/or petroleum trading companies in areas such as Supply planning, Supply operations, line finance roles, corporate planning and strategy, and distribution and sales leadership positions. Application of agile project methodology Skills & Experience Tertiary qualifications in Computer Science or similar. Qualifications or experience in mathematics or statistics highly regarded 2+ years of industry experience working as a data engineer to develop data products using SQL, Python, and Spark Data modelling experience including ETL Data quality management Experience with a range of Data platforms (Hadoop, Spark, SQL Databases) Experience performing descriptive analytics and developing data visualisation (Power BI, Tableau, Shiny, etc) Experience working to support advanced analytics products is desirable Knowledge & Skills Expertise with SQL, Python, and Spark Understanding of git flow and relevant code management principles Expertise in establishing and monitoring data pipelines and workflows Expertise working with varied Relational Databases Tertiary qualification in Data Analytics or related discipline Project 3 to 7 years of data engineering in Snowflake 3 to 7 year’s downstream oil industry and/or petroleum trading companies in areas such as Supply planning, Supply operations, line finance roles, corporate planning and strategy, and distribution and sales leadership positions. Proficiency in programming languages like SQL to work with database sets and data manipulation. Solid understanding of database management systems, data storage, data indexing and query optimization for efficient data handling. Proficient in data modelling techniques and design patterns to help create efficient and scalable data architectures. Effective communication skills and has ability to collaborate with cross functional teams to understand data requirements and deliver valuable insights. Understand data quality principles and data governance best practices. Desirable: Working knowledge and understanding of advanced analytic techniques (statistical and predictive modelling and machine learning) Experience working with Snowflake and/or Talend Understanding of graph or noSQL technologies Familiarity with Ampol business domains Experience with Docker, Kubernetes Proficiency in data analytics languages like Python, Java, Scala, etc. Knowledge of bid data technologies like Hadoop, Spark and distributed computing frameworks to manage large scale data processing Proficient in using version control systems like Git for managing code and configurations Want to take your career to the next level? Apply today. ",Ampol,Data Engineer Lead,Not Applicable,"Singapore, Singapore"
427,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3853015242," About Sleek Sleek is on a mission to revolutionize how entrepreneurs operate their business. We want to give small business owners peace of mind and the power of online solutions to allow them to focus on what they do best - growing their business. As we work for our thousands of customers, we gather millions of data points about their business, and in turn we transform those into useful, actionable insights and recommendations to accelerate their growth through smart algorithms. We are a team of 300 builders from 17 countries, with offices in Singapore, Philippines, India, Vietnam, Hong Kong, Australia and the UK committed to delivering a delightful experience to our clients! We are looking for an amazing Python Engineer to inject more smarts into our systems! You will work closely with our development team to design and implement features for our in-house software that is revolutionising back-office operations! The ideal candidate has a strong understanding of building, maintaining and upgrading Python applications, and brings their own creative flair to create intuitive software. Position Duties Developing, deploying, maintaining, and optimizing Python applications Employing engineering practices and next-gen architectural patterns during development Integrations with third-party and in-house applications and microservices Rigorous testing of applications to ensure maximum usability and stability Feature request prioritization and grooming with our Product Managers and business Ensure proper security measures and data protection for features developed Requirements Experience in building webapps with Frappe Experience in REST API development with FastAPI, Flask etc Experience with databases like S3, MongoDB, Postgres and BigQuery Experience in cloud computing platforms such as AWS and GCP Solid foundation of SDLC and software architecture Demonstrate an understanding of application development and deployment lifecycle Ability to work independently, be self-motivated and proactive and have good communication skills Bonus to have other technical knowledge such as event streaming (Kafka), dashboarding tools (Plotly Dash/Streamlit), containers (Docker/Kubernetes) and CI/CD Bonus to have worked on Python software such as ERPNext Bonus to have Javascript knowledge Bonus to have familiarity with PyData ecosystem such as numpy, scipy, pandas, scikit-learn, matplotlib, jupyter and ML tools such as PyTorch, Tensorflow/Keras, HuggingFace is a plus Benefits At Sleek, we work in a fast-paced start-up environment. We have a strong culture built around our five core values: Simplicity, Loyalty, Excellence, Entrepreneurship, Kindness. As a deliberately multicultural team, our team comprises more than 18 nationalities and spoken languages. We consider the company's success to be a result of committed individual and team efforts, and are looking to onboard talented and creative people who want to make a difference. Corporate social responsibility is a passion, and as an equal opportunity employer we aim at making the world a better place. With a strong commitment to also make Sleek a great place to work, we offer a flexible working environment where we empower every team member to be the best they can be - regardless of race, ethnicity, religion, gender, age or identity. If you think you would be a good fit for our mission, we look forward to hearing from you! ",Sleek,Python Engineer,Mid-Senior level,"Singapore, Singapore"
428,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3889476524," Responsibilities TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. Why Join Us Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us. About the team The Applied AI (DCC) Team is part of the Monetizing Integrity team in TikTok global business solutions. We support Data Cycling Center to provide enterprises with affordable and trusted data and models. Responsibilities: 1. Architect and implement ML systems that are scalable, repeatable, and secure, to support team's need for complex business AI applications; 2. Consult with business stakeholders to understand and evaluate current data analytics and machine learning needs; 3. Document machine learning processes, models, and data dictionaries, communicating technical concepts in a clear and concise manner to a variety of audiences; Specifically, the ML system should support the following features: 1. Model optimization: collaborate with data scientists to improve existing machine learning model training and evaluation pipelines, optimize the model training pipeline speed for faster iteration; 2. Model Deployment: optimize the model inferencing performance through quantization and model conversion, define and leverage appropriate resources for model hosting and inferencing; 3. Inference Pipeline product prioritization: work with data scientists and data engineers to design and implement the data pipelines for machine learning models that will support the current and future needs of our business; 4. Service Deployment: build continuous integration, testing, and scalable deployment pipelines in cloud computing environments for machine learning services; 5. Tracking: build logging, tracking, analyzing, monitoring, and reporting pipelines for both data and model tracking in cloud computing environments to ensure correct model output and stable model performance; 6. Maintenance: build scalable and reliable infrastructure that supports feature engineering, model training, deployment, inferencing, performance monitoring. Qualifications 1. BS or above in Computer Science, Software Engineering, Data Science, or a related field; 2. 5 years of industry experience building ML infrastructure at scale, 2 years of experience in developing and deploying large-scale systems, version control, scaling and monitoring; 3. Experience in Machine Learning frameworks (scikit-learn, Tensorflow, Pytorch), big data frameworks (Spark/Hadoop/Flink), and experience in resource management and task scheduling for large-scale distributed systems; 4. Proficient in Python/SQL and of C++/Go, with deep knowledge of Linux and CD tools (e.g. Git); 5. Familiar with cloud infrastructure, good understanding of different data storages and message queues for data streaming and pipelining; 6. Good communication and teamwork skills to communicate technical concepts with other teammates. Preferred Qualifications: 1. Experience with any Go/Python Microservices framework. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. ",TikTok,Machine Learning Engineer (Architect) - Applied AI,Not Applicable,Singapore
429,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3674173411," Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us. Team Introduction The mission of the Data Platform Singapore Business Partnering (DPSG BP) team is to empower the TikTok Business with data. Our goal is to build a Data Warehouse that can cater to batch and streaming data, Data Products that provide useful information to build efficient data metrics & dashboards which will be used to make smarter business decisions to support business growth. If you're looking for a challenging ground to push your limits, this is the team for you! We are looking for talented individuals to join us in 2024. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok. Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply.  The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early. - Translate business requirements & end to end designs into technical implementations and responsible for building batch and real-time data warehouse - Manage data modeling design, writing, and optimizing ETL jobs - Collaborate with the business team to building data metrics based on data warehouse - Responsible for building and maintaining data products - Involvement in rollouts, upgrades, implementation, and release of data system changes as required for streamlining of internal practices - Develop and implement techniques and analytics applications to transform raw data into meaningful information using data-oriented programming languages and visualisation software. - Apply data mining, data modelling, natural language processing, and machine learning to extract and analyse information from large structured and unstructured datasets. - Visualise, interpret, and report data findings and may create dynamic data reports as well. Qualifications - Final year or recent graduate with a background in Software Development, Computer Science, Computer Engineering, or a related technical discipline - Solid computer basic knowledge (e.g. data structure & algorithms, SQL and networks); - Strong coding capabilities and mastering at least one programming language (e.g. C/C++/Java/Python/Golang); - Passionate about data warehouse, ETL development and data analysis; - Good communication skills and a fast learner of new business and technology knowledge. - Strong collaboration skills with the ability to build rapport across teams and stakeholders TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. ",TikTok,Big Data Engineer (Global Live) - 2024 Start,Not Applicable,Singapore
430,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3882510034," Job description: Your Mission This position is responsible for developing software applications within the context of car manufacturing that involve mobile robots, encompassing full-stack development, including frontend, backend, and database components. What To Expect Frontend development for various UIs in mobile robot control systems and data dashboards. Backend development for robot management software, including data manipulation, task scheduling, mobile robot path planning, and PLC control. Database review and design. Conduct code reviews and testing. Liaise with mobile robot vendors to understand the limitations of robots. Live testing and operation of software during car production. What You'll Bring Bachelor Degree in Engineering or relevant disciplines At least 3 years of relevant experience (including research experience). Experience in C#, .NET framework, and SQL for application development, with an emphasis on writing scalable code. Proficiency in at least one basic programming language (e.g., C#, C/C++, Python, Java, Java Script, Go). Solid grasp of data structures and algorithms. Experience with version control systems such as Git. Experience in developing desktop applications (applications or web) and operating multiple fleets of self-driving robots is preferred. Knowledge of ROS-based software and embedded systems is a plus. Knowledge of mobile robot path planning is a plus. Familiarity with Windows, UNIX operating systems, and scripting is a plus. Ability to work in an ever-changing agile environment. ",Hyundai Motor Group Innovation Center Singapore (HMGICS),Mobile Robot Software Engineer,Entry level,"Singapore, Singapore"
431,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3876080535," Job Description: Collaborate with other developers and engineers to design, build, and maintain applications. Develop end-to-end specifications for solution components. Perform testing and implementation of the solution. Troubleshoot software issues and participate in impact analysis of encountered issues. Generate relevant documentations, reports etc. Contribute to continuous improvement of software development best practices. Keeping up-to-date with industry trends and technology developments. Requirements: Entry level candidates with good learning attitude and relevant experience can be considered. Familiar to full-stack development and understand concepts of software engineering. Knowledge of Agile Development methodology. Knowledge of basic coding languages such as C++, Javascript, HTML5 and Java Basic programming experience. Knowledge of databases (SQL / NoSQL). Comfortable using AngularJS, NodeJS, ReactJS and other common frameworks to develop software for various platform. Ability to learn new software and technologies quickly. Ability to follow instructions and work in a team environment. Good team player with critical thinking, analytical and creative problem-solving skills. Detail-oriented. ",ST Engineering,Software Engineer  (Entry level candidates welcome) -DSC/EZ,Associate,"Singapore, Singapore"
432,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3318560701," Are you a wizard amongst your friends in the tech space? Have you got analytical skills to share with the world? Do you dream of turning your passion into a career? The most in-demand industry right now is calling you Learn real-world technical skills to boost your CV Company culture committed to diversity, inclusion & fun About the role Tech-savvy graduates are in-demand… but there are lots of you, which means competition! Our Graduate Consultant Programme will set you apart from the rest. FDM’s specialised training will provide you with the platform and tools to develop a strong technical foundation and equip you with the practical skills to be a leading tech consultant . Pathways may include: Software Development Technical Analysis Data Engineering Cloud Computing Engineering Dive headfirst into inspiring projects and work collaboratively within an agile team . This could involve building web or mobile software that has real world applications, so you are constantly challenged to apply and develop your new skillset. Being a part of the Graduate Consultant Programme, will boost your chances of being put forward to work on cutting-edge client assignments with our big brand partners across various industries. This hands-on client experience will help you continually improve and advance your consulting career. About You Educated to a university degree level (bachelor or higher) Able to commit to completing our full 2.5-year graduate programme Strong problem-solving and analytical skills Excellent interpersonal skills and communication Eligibility to work in Singapore What we offer you: Full-time employment with a competitive salary and 2.5 years of job security Training provided by industry experts, based on client demand Ongoing career support throughout your entire FDM journey, including professional development, mentoring, and social networking events with a community of peers Consultant Experience Team dedicated to your wellbeing, health, and happiness Opportunity to become a leading consultant in one of the most in-demand tech fields This is your opportunity to enter a world of unlimited possibilities – Apply Now! About FDM FDM Group is the pioneer and market leader in the recruit, train and deploy industry specialising in the technology sector. For over 30 years, FDM has helped successfully launch the tech careers of thousands of graduates just like you, with 3,000+ globally in 2022 alone. FDM Group is a FTSE 250 employer with a global footprint and now on the FTSE4Good Index. Our Culture With 95+ nationalities working together as a team, FDM is a company committed to diversity and inclusion, in terms of background, culture and skills. We celebrate difference because we want everyone to have equal opportunity to belong and grow in their career. We are active in creating a more gender-balanced workforce, with circa 33% of our senior management team and 31% of all employees identifying as female. Diversity, equity and inclusion are at the heart of what we value as an organisation. FDM Group is an equal opportunities employer, and all qualified applicants will receive consideration for employment without regard to race, religion, sex, sexual orientation, age, disability or any other status protected by law. Our recruitment team are happy to support with any reasonable adjustments that are needed within the recruitment process. We have multiple start dates all year round, so you can Apply Today! Please only submit one application, our Recruitment team will consider you for all other relevant open Graduate Programmes we are hiring for. ",FDM Group,Junior Software Engineer,Entry level,"Singapore, Singapore"
433,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3854380245," 688759BR Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. Your Role and Responsibilities Your Role And Responsibilities Work along with the Project teams to onboard new squads in the DevOps environment. Guiding the continuous integration, continuous deployment and continuous testing. Work closely with the development team and operation team to create DevOps strategy and toolset that suits the individual squads. Setup, deploy and maintain scalable, high availability systems Perform and automate deployment and security hardening of systems Automate and build up scalable systems/environment using latest technologies (e.g. Kubernetes) Automate security hardening in testing, deployment and production setup based on industrial best practices Setup and maintain CI/CD, automated testing, development and delivery environments Writing scripts/programs for service monitoring and health check of systems Day-to-day monitoring, backup, deployment and maintenance of systems Required Technical and Professional Expertise Please refer to JD above. Preferred Technical And Professional Expertise Please refer to JD above. About Business Unit IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of the world's economy. IBM Services partners with the world's leading companies in over 170 countries to build smarter businesses by reimagining and reinventing through technology, with its outcome-focused methodologies, industry-leading portfolio and world class research and operations expertise leading to results-driven innovation and enduring excellence. Your Life @ IBM In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better. Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background. Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do. Are you ready to be an IBMer? About IBM IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business. At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world. Location Statement For additional information about location requirements, please discuss with the recruiter following submission of your application. Being You @ IBM IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. ",IBM,Internship: DevOps Engineer (Jul-Dec 2024),Not Applicable,"Singapore, Singapore"
434,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3797244085," About The Team The mission of Marketplace Intelligence and Data Team is to establish advanced large-scale data and intelligent products to promote the development of Shopee's e-commerce business. The team is responsible for Shopee e-commerce data warehouse construction, development of merchant and operation data product, end to end traffic data, product related algorithms, including product release, management and control, product information optimization, SPU library and the price comparison business, marketing algorithms, including investment promotion, product selection, recommendation algorithms, review algorithms, user portraits, in addition to fundamental AI capabilities such as machine translation, speech recognition, computer vision, and identity verification, etc. The Listing Intelligence algorithm team is dedicated to apply cutting-edge AI algorithms to understand large-scale product data and overcome multi-language challenges. Through massive product category prediction, large-scale product attribute mining, Standard Product Unit identification, similar item matching, price comparison, and adversarial detection of prohibited products, to optimize merchants and operational efficiency while improving consumer shopping experience. Job Description For e-commerce businesses and products, apply natural language processing related algorithms in multi-language situations, such as but not limited to: information extraction, phrase mining, part-of-speech tagging, text classification, sentiment analysis, pre-training models, graph embedding, etc. . Working on the natural language processing algorithm model, it supports product release, product optimization and management, standard product unit (SPU) library construction, identical product recognition, price comparison, and other business applications, thereby improving product conversion efficiency and platform operation efficiency. Explore cutting-edge technologies related to natural language processing algorithms and introduce them into existing systems to improve technical indicators. Requirements Master’s degree or above in computer science, artificial intelligence or related discipline. Experience in NLP or knowledge graph related projects. Excellent programming skills. Experience in e-commerce related projects is preferred. ",Shopee,NLP Algorithm Engineer - Marketplace Intelligence and Data (Campus Recruitment 2024),Entry level,"Singapore, Singapore"
435,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3910937971," Job Description Primary Duties & Responsibilities Maintain software systems or software enhancements of existing products Support ME and Production in analyzing product failures on the line and take ownership to find solutions to resolve related software issues. Project manage outsource software development service providers from design conceptualization phase, development, validation, completion and maintenance of software projects with the automated equipment. Responsible for the design and development of test solutions in terms of hardware design and software coding for manufacturing tests. Understand customer test specifications and test requirements. Perform system integration, debug, and conduct system repeatability study and optimization. Brainstorm and provide ideas, suggestions, and solutions to the various approaches to testing products Education & Experience Bachelor's Degree in Software Engineering /Information Technology /Computer Science or equivalent. At least 5 years of relevant working experience in Test Engineering, Test Development, or equivalent working experience in a manufacturing environment. Experience in C++, C# and Labview programming preferred. Good Experience and knowledge in Industrial Automation. Strong project management skill with experience in working with outsource software developers. Test and measurement instrumentation exposure and experience in software development for remote equipment control are required. Experience in NI-LabVIEW, NI-Test Stand, C#, and Python programming is required. Experience in SQL with advanced query design, stored procedures, views, and functions. Understanding of Database Administration (e.g.: replication, backup/restore strategies, clustering, log-shipping)Understanding of HTML, and CSS programming. Skills Team player, passionate about production process automation and productivity improvement towards Industry 4.0. Working Conditions This role is 100% onsite Culture Commitment Ensure adherence to company’s values (ICARE) in all aspects of your position at Coherent Corp.: I ntegrity – Create an Environment of Trust C ollaboration – Innovate Through the Sharing of Ideas A ccountability – Own the Process and the Outcome R espect – Recognize the Value in Everyone E nthusiasm – Find a Sense of Purpose in Work Coherent Corp. is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law. Coherent Singapore Pte Ltd shares the 5 key principles of fair employment practices and is committed to adopting these principles in the management of our human resources. We believe that the effective implementation of fair employment practices will bring about a more harmonious and progressive work environment within our organisation, and contribute towards making Singapore a great place to work. About Us Coherent is a global leader in lasers, engineered materials and networking components. We are a vertically integrated manufacturing company that develops innovative products for diversified applications in the industrial, optical communications, military, life sciences, semiconductor equipment, and consumer markets. Coherent provides a comprehensive career development platform within an environment that challenges employees to perform at their best, while rewarding excellence and hard-work through a competitive compensation program. It's an exciting opportunity to work for a company that offers stability, longevity and growth. Come Join Us! Note to recruiters and employment agencies: We will not pay for unsolicited resumes from recruiters and employment agencies unless we have a signed agreement and have required assistance, in writing, for a specific opening. LinkedIn ",Coherent Corp.,Software Engineer Lead (Faraday Project),Mid-Senior level,"Singapore, Singapore"
436,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3794312027," Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us. About the Team The E-commerce Global Supply Chain and Logistics team is dedicated to enhancing clients' shopping experience and reducing logistics operational cost in  TikTok E-commerce. We are currently looking for talented software engineers that have a deep understanding of machine learning (ML), operations research (OR), data mining and statistical inference. Responsibilities - Participate in the construction of the full-link intelligent system of ByteDance e-commerce supply chains, and be responsible for business-oriented data mining and continuous iteration of algorithms. - Combined with massive e-commerce information, through data mining and machine learning, predict the performance of products in traffic/conversion throughout the whole lifespan, improve the efficiency of product operation, and assist in optimizing traffic distribution, to satisfy the requirements of product growth, hero product incubation, content-based product operation and some other scenarios. - Participate in the full process operation of inventory, investment attraction, product selection, and placement in key channels, activities and mega campaigns, and provide algorithm suggestions from the dimensions of selecting sellers and products. - Explore the impact mechanism of products on user behavior, and meet the business needs of increasing new customer acquisition, repurchase rate, and active user numbers through product selection strategies. Qualifications - Master's or PhD degree in Computer Science, Engineering, Operations Research or related fields. - Familiar with at least one of the machine learning/deep learning/casual inference, with at least 3 years of relevant experience. - Proficient in one or more languages such as Python/Java, able to abstract problems and model optimization independently, familiar with big data processing technologies such as Spark/Hadoop/Hive. - Proficient in SQL language - Self-confidence, initiative and communication. Be able to take the initiative to deeply understand business and adapt to rapid business changes, have good personal expression and organizational communication skills, and be able to push things forward. Preferred Qualifications - Work experience in e-commerce, supply chain, logistics, transportation or related fields is preferred. - Publications at KDD、NeurIPS、WWW、SIGIR、WSDM、CIKM、ICLR、ICML、IJCAI、AAAI and related conferences. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. ",TikTok,Algorithm Engineer - TikTok e-Commerce,Not Applicable,Singapore
